"transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,Year,Month,Quarter,Day,masked_email,masked_phone,Revenue,Discount_Loss"
"7833,1319,Debra Williams,108,15000.0,MIXER GRINDER,Home Appliances,offline,Chennai,2025-04-21,1,NetBanking,0.3,DebraWilliams@gmail.com,9216820376,successful,2025,April,2,21,De*****@gmail.com,92******76,10500.0,4500.0"
"7834,1454,Shelly Smith,104,8000.0,Shoes,Clothing,offline,Mumbai,2026-05-02,3,NetBanking,0.2,ShellySmith@gmail.com,7719722047,successful,2026,May,2,2,Sh*****@gmail.com,77******47,19200.0,4800.0"
"7835,1930,Angie Landry,110,45000.0,Microwave,Home Appliances,online,Mumbai,2026-04-05,4,Card,0.2,AngieLandry@outlook.com,6362527470,successful,2026,April,2,5,An*****@outlook.com,63******70,144000.0,36000.0"
"7836,1783,Cynthia Galvan,103,1300.0,Shirt,Clothing,offline,Delhi,2026-01-21,5,NetBanking,0.25,CynthiaGalvan@gmail.com,8370234769,successful,2026,January,1,21,Cy*****@gmail.com,83******69,4875.0,1625.0"
"7837,1633,Kathryn Morgan,101,250000.0,laptop,Electronics,offline,Bangalore,2025-05-15,4,NetBanking,0.2,KathrynMorgan@gmail.com,8905260207,successful,2025,May,2,15,Ka*****@gmail.com,89******07,800000.0,200000.0"
"7838,1119,Valerie Hines,104,8000.0,SHOES,Clothing,offline,Hyderabad,2026-03-15,3,UPI,0.4,ValerieHines@outlook.com,7802302395,successful,2026,March,1,15,Va*****@outlook.com,78******95,14400.0,9600.0"
"7839,1523,Nicholas Dudley,108,15000.0,mixer grinder,Home Appliances,online,Hyderabad,2025-12-22,3,Card,0.05,NicholasDudley@gmail.com,6214654722,successful,2025,December,4,22,Ni*****@gmail.com,62******22,42750.0,2250.0"
"7840,1462,Bradley Sutton,108,15000.0,MIXER GRINDER,Home Appliances,offline,Delhi,2026-03-27,5,UPI,0.05,BradleySutton@yahoo.com,7418637575,successful,2026,March,1,27,Br*****@yahoo.com,74******75,71250.0,3750.0"
"7841,1764,Lisa Matthews,103,1300.0,shirt,Clothing,online,Mumbai,2026-08-01,2,Cash,0.1,LisaMatthews@outlook.com,7467829611,successful,2026,August,3,1,Li*****@outlook.com,74******11,2340.0,260.0"
"7842,1827,Monique Lee,105,45000.0,Tv,Electronics,offline,Delhi,2025-06-19,3,Cash,0.25,Monique38@gmail.com,9706167044,successful,2025,June,2,19,Mo*****@gmail.com,97******44,101250.0,33750.0"
"7843,1449,Alan Keith,108,15000.0,MIXER GRINDER,Home Appliances,offline,Delhi,2026-04-03,3,Card,0.2,AlanKeith@gmail.com,9114402405,successful,2026,April,2,3,Al*****@gmail.com,91******05,36000.0,9000.0"
"7844,1220,Andrew Pena,104,8000.0,Shoes,Clothing,online,Mumbai,2026-01-04,3,UPI,0.35,AndrewPena@gmail.com,7215324115,successful,2026,January,1,4,An*****@gmail.com,72******15,15600.0,8400.0"
"7845,1289,Robert Mccoy,103,1300.0,shirt,Clothing,online,Bangalore,2026-03-23,1,NetBanking,0.35,RobertMccoy@outlook.com,7257357927,successful,2026,March,1,23,Ro*****@outlook.com,72******27,845.0,454.99999999999994"
"7846,1654,Brian Riley,107,50000.0,Dining table,Furniture,offline,Bangalore,2026-01-22,2,UPI,0.25,Brian87@gmail.com,6673740109,successful,2026,January,1,22,Br*****@gmail.com,66******09,75000.0,25000.0"
"7847,1413,Emily Hinton,106,80000.0,sofa,Furniture,offline,Delhi,2026-03-25,5,Cash,0.15,EmilyHinton@yahoo.com,8098671689,successful,2026,March,1,25,Em*****@yahoo.com,80******89,340000.0,60000.0"
"7848,1739,Thomas Gutierrez,106,80000.0,sofa,Furniture,offline,Hyderabad,2025-10-02,3,Cash,0.2,ThomasGutierrez@yahoo.com,6361486211,successful,2025,October,4,2,Th*****@yahoo.com,63******11,192000.0,48000.0"
"7849,1209,Jenna Moses,106,80000.0,SOFA,Furniture,offline,Mumbai,2025-11-05,2,NetBanking,0.25,JennaMoses@outlook.com,9956435101,successful,2025,November,4,5,Je*****@outlook.com,99******01,120000.0,40000.0"
"7850,1342,Hunter Adams,109,65000.0,refrigerator,Home Appliances,online,Hyderabad,2025-08-22,1,UPI,0.05,HunterAdams@outlook.com,7248001986,successful,2025,August,3,22,Hu*****@outlook.com,72******86,61750.0,3250.0"
"7851,1893,Michael Gibbs,102,70000.0,PHONE,Electronics,online,Delhi,2025-10-03,5,Cash,0.15,MichaelGibbs@outlook.com,6538450615,successful,2025,October,4,3,Mi*****@outlook.com,65******15,297500.0,52500.0"
"7852,1493,Caitlin Wilson,102,70000.0,phone,Electronics,online,Mumbai,2025-05-10,5,UPI,0.25,CaitlinWilson@gmail.com,6484293936,successful,2025,May,2,10,Ca*****@gmail.com,64******36,262500.0,87500.0"
"7853,1806,Michele Lewis,103,1300.0,shirt,Clothing,offline,Bangalore,2025-07-13,1,Card,0.3,MicheleLewis@yahoo.com,7817206142,successful,2025,July,3,13,Mi*****@yahoo.com,78******42,909.9999999999999,390.0"
"7854,1967,Elizabeth Good,104,8000.0,shoes,Clothing,online,Delhi,2025-10-22,2,NetBanking,0.3,Elizabeth92@gmail.com,7577421806,successful,2025,October,4,22,El*****@gmail.com,75******06,11200.0,4800.0"
"7855,1822,Lori Jackson,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-09-07,5,UPI,0.3,Lori86@gmail.com,7753786250,successful,2025,September,3,7,Lo*****@gmail.com,77******50,4550.0,1950.0"
"7856,1806,Michele Lewis,109,65000.0,refrigerator,Home Appliances,online,Bangalore,2025-09-24,5,NetBanking,0.25,MicheleLewis@yahoo.com,7817206142,successful,2025,September,3,24,Mi*****@yahoo.com,78******42,243750.0,81250.0"
"7857,1331,Craig Zamora,105,45000.0,Tv,Electronics,online,Bangalore,2026-03-12,4,Card,0.3,CraigZamora@outlook.com,9759017835,successful,2026,March,1,12,Cr*****@outlook.com,97******35,125999.99999999999,54000.0"
"7858,1294,Peter Reed,110,45000.0,MICROWAVE,Home Appliances,online,Hyderabad,2026-01-02,2,Cash,0.15,PeterReed@yahoo.com,7055507125,successful,2026,January,1,2,Pe*****@yahoo.com,70******25,76500.0,13500.0"
"7859,1840,Kelly Chang,106,80000.0,sofa,Furniture,offline,Hyderabad,2025-12-07,2,Card,0.15,KellyChang@yahoo.com,8556750724,successful,2025,December,4,7,Ke*****@yahoo.com,85******24,136000.0,24000.0"
"7860,1910,Shelby Barnett,103,1300.0,Shirt,Clothing,offline,Hyderabad,2026-03-06,1,UPI,0.05,ShelbyBarnett@yahoo.com,6649404034,successful,2026,March,1,6,Sh*****@yahoo.com,66******34,1235.0,65.0"
"7861,1350,Christine Nelson,108,15000.0,Mixer grinder,Home Appliances,offline,Hyderabad,2025-11-03,1,NetBanking,0.15,Christine34@gmail.com,9856539567,successful,2025,November,4,3,Ch*****@gmail.com,98******67,12750.0,2250.0"
"7862,1635,Joseph Lee,107,50000.0,dining table,Furniture,online,Mumbai,2025-09-27,4,Cash,0.3,JosephLee@gmail.com,7582129795,successful,2025,September,3,27,Jo*****@gmail.com,75******95,140000.0,60000.0"
"7862,1635,Joseph Lee,107,50000.0,dining table,Furniture,online,Mumbai,2025-09-27,4,Cash,0.3,JosephLee@gmail.com,7582129795,failed,2025,September,3,27,Jo*****@gmail.com,75******95,140000.0,60000.0"
"7863,1598,Randall Kennedy,103,1300.0,shirt,Clothing,offline,Delhi,2025-10-19,4,Cash,0.2,RandallKennedy@gmail.com,6819223186,successful,2025,October,4,19,Ra*****@gmail.com,68******86,4160.0,1040.0"
"7864,1508,John Carrillo,101,250000.0,LAPTOP,Electronics,offline,Delhi,2025-12-17,2,UPI,0.35,JohnCarrillo@outlook.com,8600685167,successful,2025,December,4,17,Jo*****@outlook.com,86******67,325000.0,175000.0"
"7864,1508,John Carrillo,101,250000.0,LAPTOP,Electronics,offline,Delhi,2025-12-17,2,UPI,0.35,JohnCarrillo@outlook.com,8600685167,failed,2025,December,4,17,Jo*****@outlook.com,86******67,325000.0,175000.0"
"7865,1396,Jason Taylor,110,45000.0,MICROWAVE,Home Appliances,offline,Hyderabad,2026-01-10,1,Cash,0.3,JasonTaylor@yahoo.com,6431442716,successful,2026,January,1,10,Ja*****@yahoo.com,64******16,31499.999999999996,13500.0"
"7866,1221,Jennifer Hall,102,70000.0,PHONE,Electronics,offline,Hyderabad,2025-10-31,4,Card,0.2,JenniferHall@outlook.com,7718612108,successful,2025,October,4,31,Je*****@outlook.com,77******08,224000.0,56000.0"
"7867,1153,Thomas Sanchez,104,8000.0,shoes,Clothing,online,Mumbai,2025-09-13,3,NetBanking,0.1,ThomasSanchez@gmail.com,8453332082,successful,2025,September,3,13,Th*****@gmail.com,84******82,21600.0,2400.0"
"7868,1245,Carlos Bennett,102,70000.0,PHONE,Electronics,online,Mumbai,2026-02-14,3,NetBanking,0.05,CarlosBennett@gmail.com,7253770837,successful,2026,February,1,14,Ca*****@gmail.com,72******37,199500.0,10500.0"
"7869,1549,Brent Delacruz,107,50000.0,DINING TABLE,Furniture,online,Hyderabad,2025-12-13,1,Card,0.4,BrentDelacruz@gmail.com,9899718665,successful,2025,December,4,13,Br*****@gmail.com,98******65,30000.0,20000.0"
"7870,1843,Alexander Lamb,109,65000.0,REFRIGERATOR,Home Appliances,online,Bangalore,2026-11-04,5,Cash,0.1,AlexanderLamb@outlook.com,9222395210,successful,2026,November,4,4,Al*****@outlook.com,92******10,292500.0,32500.0"
"7871,1398,Nancy Howell,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-06-25,5,Cash,0.25,NancyHowell@gmail.com,8999651413,successful,2025,June,2,25,Na*****@gmail.com,89******13,4875.0,1625.0"
"7872,1561,Dustin Edwards,110,45000.0,MICROWAVE,Home Appliances,offline,Delhi,2025-04-27,3,Card,0.35,DustinEdwards@yahoo.com,7472675047,successful,2025,April,2,27,Du*****@yahoo.com,74******47,87750.0,47250.0"
"7873,1751,Jasmin Terry,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-08-26,5,Card,0.1,Jasmin57@gmail.com,6414165365,successful,2025,August,3,26,Ja*****@gmail.com,64******65,1125000.0,125000.0"
"7874,1499,Paula Mcbride,107,50000.0,dining table,Furniture,offline,Hyderabad,2025-06-11,2,NetBanking,0.35,PaulaMcbride@gmail.com,8391055805,successful,2025,June,2,11,Pa*****@gmail.com,83******05,65000.0,35000.0"
"7875,1414,Kathleen Dickson,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-10-02,5,UPI,0.05,Kathleen75@gmail.com,8962858115,successful,2025,October,4,2,Ka*****@gmail.com,89******15,380000.0,20000.0"
"7876,1210,Molly Stewart,101,250000.0,Laptop,Electronics,online,Bangalore,2025-10-08,3,Cash,0.4,MollyStewart@yahoo.com,6254627812,successful,2025,October,4,8,Mo*****@yahoo.com,62******12,450000.0,300000.0"
"7877,1610,Amy Scott,105,45000.0,TV,Electronics,offline,Bangalore,2025-08-27,4,Cash,0.3,AmyScott@yahoo.com,7761275051,successful,2025,August,3,27,Am*****@yahoo.com,77******51,125999.99999999999,54000.0"
"7878,1803,Sandra Nunez,107,50000.0,dining table,Furniture,offline,Chennai,2025-11-19,2,Card,0.4,SandraNunez@gmail.com,9358082944,successful,2025,November,4,19,Sa*****@gmail.com,93******44,60000.0,40000.0"
"7879,1181,Lynn Shaw,106,80000.0,SOFA,Furniture,offline,Mumbai,2025-09-10,3,UPI,0.4,LynnShaw@yahoo.com,9644582328,successful,2025,September,3,10,Ly*****@yahoo.com,96******28,144000.0,96000.0"
"7880,1203,Barbara Miranda,107,50000.0,dining table,Furniture,online,Mumbai,2025-08-07,1,Cash,0.4,Barbara57@gmail.com,6657877860,successful,2025,August,3,7,Ba*****@gmail.com,66******60,30000.0,20000.0"
"7881,1092,Darrell Hines,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-04-19,3,Card,0.05,DarrellHines@outlook.com,6446065514,successful,2025,April,2,19,Da*****@outlook.com,64******14,128250.0,6750.0"
"7882,1699,Benjamin Butler,105,45000.0,tv,Electronics,online,Hyderabad,2025-06-28,4,Cash,0.2,BenjaminButler@gmail.com,8551100147,successful,2025,June,2,28,Be*****@gmail.com,85******47,144000.0,36000.0"
"7883,1681,Alexandra Costa,110,45000.0,MICROWAVE,Home Appliances,offline,Chennai,2025-06-23,5,Card,0.25,AlexandraCosta@yahoo.com,7852733235,successful,2025,June,2,23,Al*****@yahoo.com,78******35,168750.0,56250.0"
"7884,1951,Edward Madden,101,250000.0,LAPTOP,Electronics,offline,Bangalore,2025-10-13,5,NetBanking,0.15,EdwardMadden@yahoo.com,6015713432,successful,2025,October,4,13,Ed*****@yahoo.com,60******32,1062500.0,187500.0"
"7885,1303,Dustin Carter,102,70000.0,phone,Electronics,offline,Delhi,2026-03-11,3,Cash,0.1,DustinCarter@gmail.com,7754180762,successful,2026,March,1,11,Du*****@gmail.com,77******62,189000.0,21000.0"
"7886,1733,Rhonda Dennis,107,50000.0,dining table,Furniture,offline,Mumbai,2025-10-10,3,NetBanking,0.35,Rhonda61@gmail.com,8094855572,successful,2025,October,4,10,Rh*****@gmail.com,80******72,97500.0,52500.0"
"7887,1701,James Page,106,80000.0,SOFA,Furniture,offline,Mumbai,2026-01-24,4,Card,0.2,JamesPage@yahoo.com,8281113719,successful,2026,January,1,24,Ja*****@yahoo.com,82******19,256000.0,64000.0"
"7888,1970,Lisa Anthony,104,8000.0,shoes,Clothing,online,Delhi,2025-06-07,5,Cash,0.1,Lisa77@gmail.com,7615245259,successful,2025,June,2,7,Li*****@gmail.com,76******59,36000.0,4000.0"
"7889,1917,Bruce Dodson,109,65000.0,refrigerator,Home Appliances,online,Delhi,2025-12-13,1,NetBanking,0.25,BruceDodson@yahoo.com,7055618610,successful,2025,December,4,13,Br*****@yahoo.com,70******10,48750.0,16250.0"
"7890,1586,Kristen Lawrence,108,15000.0,mixer grinder,Home Appliances,offline,Hyderabad,2025-08-12,2,Card,0.35,KristenLawrence@gmail.com,7561280247,successful,2025,August,3,12,Kr*****@gmail.com,75******47,19500.0,10500.0"
"7891,1228,William Case,108,15000.0,mixer grinder,Home Appliances,offline,Hyderabad,2026-03-06,3,NetBanking,0.35,WilliamCase@gmail.com,8306460700,successful,2026,March,1,6,Wi*****@gmail.com,83******00,29250.0,15749.999999999998"
"7892,1303,Dustin Carter,106,80000.0,Sofa,Furniture,offline,Delhi,2025-04-17,3,UPI,0.35,DustinCarter@gmail.com,7754180762,successful,2025,April,2,17,Du*****@gmail.com,77******62,156000.0,84000.0"
"7893,1094,Kathleen Davis,106,80000.0,Sofa,Furniture,offline,Delhi,2025-06-26,4,Card,0.35,KathleenDavis@yahoo.com,9043383077,successful,2025,June,2,26,Ka*****@yahoo.com,90******77,208000.0,112000.0"
"7894,1929,Elizabeth Drake,103,1300.0,SHIRT,Clothing,offline,Chennai,2025-04-18,3,UPI,0.05,ElizabethDrake@yahoo.com,8567534125,successful,2025,April,2,18,El*****@yahoo.com,85******25,3705.0,195.0"
"7895,1093,Anthony Wood,102,70000.0,Phone,Electronics,online,Bangalore,2025-10-12,5,Cash,0.25,Anthony16@gmail.com,6445693484,successful,2025,October,4,12,An*****@gmail.com,64******84,262500.0,87500.0"
"7896,1727,Scott Valdez,106,80000.0,SOFA,Furniture,offline,Mumbai,2026-01-01,5,Cash,0.35,ScottValdez@gmail.com,8149263762,successful,2026,January,1,1,Sc*****@gmail.com,81******62,260000.0,140000.0"
"7897,1791,Brenda Owens,101,250000.0,LAPTOP,Electronics,online,Bangalore,2025-06-04,4,Card,0.05,BrendaOwens@gmail.com,7373862030,successful,2025,June,2,4,Br*****@gmail.com,73******30,950000.0,50000.0"
"7898,1735,Jennifer Brown,106,80000.0,sofa,Furniture,online,Bangalore,2025-11-08,4,NetBanking,0.1,JenniferBrown@yahoo.com,8612504266,successful,2025,November,4,8,Je*****@yahoo.com,86******66,288000.0,32000.0"
"7899,1979,Raymond Mckinney,102,70000.0,Phone,Electronics,online,Mumbai,2025-09-03,2,UPI,0.15,RaymondMckinney@yahoo.com,6040073584,successful,2025,September,3,3,Ra*****@yahoo.com,60******84,119000.0,21000.0"
"7900,1523,Nicholas Dudley,102,70000.0,phone,Electronics,offline,Hyderabad,2026-03-18,4,NetBanking,0.4,NicholasDudley@gmail.com,6214654722,successful,2026,March,1,18,Ni*****@gmail.com,62******22,168000.0,112000.0"
"7901,1257,Angela Hodges,106,80000.0,Sofa,Furniture,offline,Mumbai,2026-04-09,4,Card,0.15,AngelaHodges@gmail.com,8711815424,successful,2026,April,2,9,An*****@gmail.com,87******24,272000.0,48000.0"
"7902,1419,Jessica Mays,105,45000.0,TV,Electronics,online,Bangalore,2025-09-25,2,UPI,0.35,Jessica27@gmail.com,6767732345,successful,2025,September,3,25,Je*****@gmail.com,67******45,58500.0,31499.999999999996"
"7903,1508,John Carrillo,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-11-25,1,NetBanking,0.2,JohnCarrillo@outlook.com,8600685167,successful,2025,November,4,25,Jo*****@outlook.com,86******67,52000.0,13000.0"
"7904,1382,Natalie Daniels,105,45000.0,tv,Electronics,offline,Chennai,2025-08-02,2,UPI,0.15,NatalieDaniels@yahoo.com,6561706506,successful,2025,August,3,2,Na*****@yahoo.com,65******06,76500.0,13500.0"
"7905,1190,Tyler Campbell,108,15000.0,mixer grinder,Home Appliances,online,Hyderabad,2025-04-21,3,Cash,0.35,TylerCampbell@yahoo.com,8315306238,successful,2025,April,2,21,Ty*****@yahoo.com,83******38,29250.0,15749.999999999998"
"7906,1589,Kimberly Navarro,103,1300.0,Shirt,Clothing,offline,Mumbai,2026-01-05,4,Card,0.4,KimberlyNavarro@outlook.com,8893652771,successful,2026,January,1,5,Ki*****@outlook.com,88******71,3120.0,2080.0"
"7907,1337,Charles Anderson,110,45000.0,microwave,Home Appliances,online,Chennai,2026-01-15,4,Cash,0.05,CharlesAnderson@gmail.com,7123204397,successful,2026,January,1,15,Ch*****@gmail.com,71******97,171000.0,9000.0"
"7909,1594,Mike Chase,104,8000.0,Shoes,Clothing,offline,Mumbai,2026-02-07,3,Cash,0.15,Mike40@gmail.com,8243941267,successful,2026,February,1,7,Mi*****@gmail.com,82******67,20400.0,3600.0"
"7910,1440,James Edwards,104,8000.0,SHOES,Clothing,offline,Delhi,2026-03-25,2,Card,0.2,JamesEdwards@outlook.com,8220026970,successful,2026,March,1,25,Ja*****@outlook.com,82******70,12800.0,3200.0"
"7911,1011,Gina Price,105,45000.0,tv,Electronics,offline,Mumbai,2025-09-25,4,NetBanking,0.2,GinaPrice@yahoo.com,7366544562,successful,2025,September,3,25,Gi*****@yahoo.com,73******62,144000.0,36000.0"
"7912,1190,Tyler Campbell,104,8000.0,SHOES,Clothing,offline,Hyderabad,2025-08-29,3,NetBanking,0.3,TylerCampbell@yahoo.com,8315306238,successful,2025,August,3,29,Ty*****@yahoo.com,83******38,16800.0,7200.0"
"7912,1190,Tyler Campbell,104,8000.0,SHOES,Clothing,offline,Hyderabad,2025-08-29,3,NetBanking,0.3,TylerCampbell@yahoo.com,8315306238,failed,2025,August,3,29,Ty*****@yahoo.com,83******38,16800.0,7200.0"
"7913,1189,Donald Gallegos,104,8000.0,SHOES,Clothing,offline,Bangalore,2025-12-05,1,Cash,0.4,DonaldGallegos@outlook.com,9006237613,successful,2025,December,4,5,Do*****@outlook.com,90******13,4800.0,3200.0"
"7914,1489,Kevin Hall,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-04-26,2,UPI,0.3,KevinHall@yahoo.com,6888591713,successful,2025,April,2,26,Ke*****@yahoo.com,68******13,11200.0,4800.0"
"7915,1781,Michael Knox,107,50000.0,Dining table,Furniture,online,Bangalore,2025-09-07,3,NetBanking,0.35,MichaelKnox@gmail.com,8778259518,successful,2025,September,3,7,Mi*****@gmail.com,87******18,97500.0,52500.0"
"7916,1361,Jennifer Hart,107,50000.0,Dining table,Furniture,online,Bangalore,2025-11-05,4,Card,0.15,JenniferHart@gmail.com,9959183768,successful,2025,November,4,5,Je*****@gmail.com,99******68,170000.0,30000.0"
"7917,1295,Jennifer Franklin,110,45000.0,microwave,Home Appliances,offline,Mumbai,2026-04-11,2,Cash,0.1,JenniferFranklin@gmail.com,8699765494,successful,2026,April,2,11,Je*****@gmail.com,86******94,81000.0,9000.0"
"7918,1033,Craig Osborn,108,15000.0,MIXER GRINDER,Home Appliances,offline,Mumbai,2025-06-13,3,UPI,0.25,CraigOsborn@outlook.com,6487711863,successful,2025,June,2,13,Cr*****@outlook.com,64******63,33750.0,11250.0"
"7919,1165,Alexis Wilson,102,70000.0,phone,Electronics,online,Delhi,2025-10-07,4,NetBanking,0.05,AlexisWilson@outlook.com,8835218963,successful,2025,October,4,7,Al*****@outlook.com,88******63,266000.0,14000.0"
"7920,1251,Edward Rangel,102,70000.0,PHONE,Electronics,online,Mumbai,2025-09-19,4,NetBanking,0.1,Edward61@gmail.com,8953242839,successful,2025,September,3,19,Ed*****@gmail.com,89******39,252000.0,28000.0"
"7921,1896,Chelsea Roberts,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-05-09,1,Cash,0.25,Chelsea34@gmail.com,7366239107,successful,2025,May,2,9,Ch*****@gmail.com,73******07,33750.0,11250.0"
"7922,1976,Hannah Snow,101,250000.0,Laptop,Electronics,offline,Hyderabad,2026-03-21,4,NetBanking,0.05,Hannah49@gmail.com,8014670289,successful,2026,March,1,21,Ha*****@gmail.com,80******89,950000.0,50000.0"
"7923,1563,Kurt Mccoy,102,70000.0,Phone,Electronics,online,Hyderabad,2025-12-16,3,UPI,0.3,KurtMccoy@outlook.com,8848130240,successful,2025,December,4,16,Ku*****@outlook.com,88******40,147000.0,63000.0"
"7924,1173,Wendy Keith,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-08-27,1,Card,0.4,WendyKeith@outlook.com,9806507306,successful,2025,August,3,27,We*****@outlook.com,98******06,27000.0,18000.0"
"7925,1503,Patrick Lopez,105,45000.0,tv,Electronics,offline,Chennai,2025-03-12,1,Cash,0.05,Patrick78@gmail.com,7298336747,successful,2025,March,1,12,Pa*****@gmail.com,72******47,42750.0,2250.0"
"7926,1802,Joshua Singh,107,50000.0,Dining table,Furniture,online,Mumbai,2025-12-06,3,Cash,0.4,Joshua30@gmail.com,8073460890,successful,2025,December,4,6,Jo*****@gmail.com,80******90,90000.0,60000.0"
"7926,1802,Joshua Singh,107,50000.0,Dining table,Furniture,online,Mumbai,2025-12-06,3,Cash,0.4,Joshua30@gmail.com,8073460890,failed,2025,December,4,6,Jo*****@gmail.com,80******90,90000.0,60000.0"
"7927,1657,Kenneth Swanson,108,15000.0,Mixer grinder,Home Appliances,online,Bangalore,2026-01-30,1,UPI,0.05,KennethSwanson@outlook.com,6359899867,successful,2026,January,1,30,Ke*****@outlook.com,63******67,14250.0,750.0"
"7928,1634,Mark Cook,104,8000.0,shoes,Clothing,online,Mumbai,2025-12-30,1,UPI,0.25,MarkCook@outlook.com,7319022464,successful,2025,December,4,30,Ma*****@outlook.com,73******64,6000.0,2000.0"
